date,SMALL LoBM,ME1 BM2,ME1 BM3,ME1 BM4,SMALL HiBM,ME2 BM1,ME2 BM2,ME2 BM3,ME2 BM4,ME2 BM5,ME3 BM1,ME3 BM2,ME3 BM3,ME3 BM4,ME3 BM5,ME4 BM1,ME4 BM2,ME4 BM3,ME4 BM4,ME4 BM5,BIG LoBM,ME5 BM2,ME5 BM3,ME5 BM4,BIG HiBM
2010-06-30,-6.6758,-6.676,-6.9113,-7.0135,-11.898,-5.4356,-5.5755,-6.8843,-9.7759,-12.9903,-5.4008,-6.1082,-7.4809,-7.5086,-12.0849,-4.5037,-6.1631,-7.215,-8.0458,-9.8148,-3.9175,-6.497,-3.2777,-7.1809,-9.3391
2010-07-31,6.2433,4.7175,7.007,6.6637,5.7431,6.8339,7.7993,6.2383,7.1956,6.7564,6.4596,7.2632,5.293,8.227,7.2643,6.8472,6.545,8.0175,8.3602,6.5775,7.278,5.4951,7.5119,7.0441,5.256
2010-08-31,-8.7258,-8.745,-8.4305,-9.3653,-9.4128,-6.0162,-7.7616,-7.0258,-7.5184,-7.7279,-4.5313,-6.2351,-7.6411,-6.7788,-6.8715,-4.2705,-4.3733,-5.4603,-3.5147,-6.2591,-3.8498,-4.2686,-1.5882,-6.6003,-8.9274
2010-09-30,11.4688,11.016,12.5856,12.2215,9.945,14.7417,15.0542,12.4433,10.9598,11.652,12.9635,14.5783,12.7639,11.3252,10.9468,12.5133,10.9449,10.3794,7.9603,10.4308,10.2608,8.1186,7.9255,8.1432,7.0281
2010-10-31,7.0555,5.9985,5.7181,5.1453,3.4574,3.9741,4.1146,4.1457,2.9695,2.6181,4.4844,3.0271,5.5671,3.266,4.2157,2.5372,5.0127,3.2938,3.0495,0.3923,4.9795,3.9744,3.9174,2.4271,-0.2918
2010-11-30,0.9259,3.911,5.1476,4.8247,2.8562,3.2961,4.5746,3.646,3.6238,3.7003,3.8744,5.9765,1.5801,4.222,1.5252,4.2841,3.2574,2.5486,1.3214,0.0071,-0.8419,1.8494,-1.1446,0.6779,-3.2976
2010-12-31,10.2916,7.3908,7.4306,8.3393,9.3775,7.1912,6.8614,8.1511,8.1658,10.5387,6.6902,8.4678,8.335,7.3063,7.2778,5.4327,6.894,7.5935,7.023,9.8634,4.7558,5.7702,6.5518,9.1904,13.8773
2011-01-31,-2.8495,-2.23,-1.3102,-0.8128,-0.8913,0.4548,-0.7402,2.4433,0.1382,1.795,1.9607,1.7507,0.1992,3.3129,0.3289,1.9752,3.4951,1.9241,2.8355,0.2436,1.3503,3.4544,1.6653,3.498,3.3414
2011-02-28,2.2389,5.2854,4.6711,4.5129,6.0537,4.6454,8.0027,5.1234,5.615,5.2381,5.6287,6.3235,4.7424,5.4796,4.5846,3.8627,4.1456,4.1181,4.577,3.1537,2.2149,3.3568,4.7518,4.096,3.894
2011-03-31,3.3025,4.1163,1.8166,1.8724,1.414,3.3997,3.4187,2.6708,1.7331,2.6304,4.1931,2.6375,2.891,1.9217,1.4499,1.9061,3.3319,2.2667,2.089,-0.1279,0.3716,-0.8438,1.9246,-1.3689,-3.2137
2011-04-30,2.5571,0.4816,0.9124,1.1198,0.4138,3.8392,2.4364,1.5501,2.53,-0.2576,4.0668,3.7008,3.3634,2.9603,2.0015,3.6771,1.6383,1.9959,3.8409,1.7731,3.6679,4.3526,3.2693,0.3115,1.2607
2011-05-31,-0.8966,-0.924,-1.9035,-4.5123,-2.768,-2.0745,-1.2674,-0.6537,-3.3105,-2.9027,-1.4082,-1.1276,-2.0253,-3.6785,-1.0721,-0.1825,-0.6216,-1.3652,-1.7826,-0.3412,-0.1751,-1.9842,-0.8251,-2.4985,-3.6887
2011-06-30,-4.6813,-3.5771,-2.6782,-1.4824,-2.5224,-0.4771,-1.8859,-1.6251,-0.3245,-1.3853,-1.3494,-1.9183,-2.1293,-0.9136,-3.7135,-1.4745,-2.0738,-2.7501,-1.0602,-2.7269,-1.2444,-1.6919,-1.6531,-1.6006,-2.7098
2011-07-31,-4.9333,-2.9923,-3.0743,-1.4691,-1.4047,-3.4371,-3.7209,-4.9105,-3.2256,-5.167,-4.9343,-3.6994,-3.3623,-5.324,-3.5764,-3.9889,-3.646,-3.3224,-1.7885,-3.4433,0.1239,-2.0235,-1.7168,-4.1342,-5.1126
2011-08-31,-11.8243,-12.1116,-9.0732,-10.5176,-9.531,-9.2844,-8.2556,-10.4032,-8.1471,-11.0346,-7.991,-8.1946,-7.9722,-9.4373,-8.4218,-7.436,-8.3858,-8.0045,-6.8622,-6.3685,-3.8511,-4.5763,-7.0731,-2.9801,-11.8385
2011-09-30,-11.3437,-12.581,-10.7317,-10.5716,-10.1536,-10.2796,-11.4609,-12.7355,-9.2441,-11.3221,-10.4608,-11.6631,-13.1372,-11.1256,-10.5349,-8.9058,-11.4653,-11.3337,-7.7588,-9.4945,-6.3278,-5.0141,-6.9989,-5.4114,-14.118
2011-10-31,12.2337,15.0652,13.8886,14.9749,10.0677,17.5737,14.3594,16.0812,14.8289,13.6056,14.294,16.1065,16.6945,16.1717,11.5536,13.9237,15.5339,14.3341,11.2772,12.3059,9.4196,10.4354,12.4483,8.6051,15.1525
2011-11-30,-2.0772,-1.1675,-2.6821,-1.4768,-0.1963,0.342,-1.6883,0.2779,1.5134,0.0913,-1.8784,0.9009,-0.8284,0.9012,0.3615,-0.5757,-0.2771,1.1431,1.465,-1.5215,-0.4044,1.1316,0.5245,1.0213,-6.5387
2011-12-31,-0.5028,2.0578,0.924,1.7433,1.2724,-0.8895,0.6387,0.8561,0.7376,1.1148,-2.6971,-0.0499,1.1556,1.1439,1.5763,-2.3002,0.6895,-0.4372,3.628,-0.4931,-0.526,1.2321,2.94,2.7323,0.9487
2012-01-31,12.1449,8.1143,7.8993,7.0982,7.7104,8.0041,5.6448,8.2065,5.5908,4.936,9.0415,4.9619,6.8383,5.5395,3.6519,9.2528,6.2044,4.8935,2.1561,4.1817,7.0544,2.3622,2.6981,1.4304,10.026
2012-02-29,1.2353,1.2187,0.9339,1.0775,2.6771,4.4889,3.9106,1.4221,2.6594,4.5164,4.51,3.083,3.5826,3.8613,4.9291,4.6935,4.7028,4.2602,3.6808,6.0121,5.1883,3.0301,3.5837,4.9164,6.6916
2012-03-31,2.057,3.9082,3.5728,3.4477,4.9301,1.7772,1.7709,2.659,3.4056,2.6767,1.3503,2.0567,1.5292,1.9435,-0.2284,3.9058,0.3619,0.6311,2.0911,1.4174,4.0357,2.2789,1.1104,3.3159,7.7521
2012-04-30,-4.1183,-1.8464,-1.9343,-1.441,-0.3293,0.0443,-1.5968,-2.6291,-2.0161,-1.8882,-2.3314,-0.7216,-1.4251,-0.8918,0.0557,-0.5096,-0.3126,-0.5028,1.6006,-2.9131,0.0178,-0.7075,-0.6957,-0.2408,-4.2516
2012-05-31,-8.6383,-5.911,-7.0873,-8.0224,-4.6279,-5.453,-5.0095,-7.6694,-5.2704,-7.1468,-7.7928,-6.2108,-8.0209,-6.1267,-6.3859,-6.5094,-8.6643,-8.8132,-6.3058,-5.4899,-6.3941,-4.8227,-5.3137,-2.4193,-12.8714
2012-06-30,7.4554,7.0179,5.6322,5.4769,5.2535,6.8983,5.0196,3.8503,3.6548,4.6036,5.3322,3.5606,1.9762,2.3047,3.9863,0.8557,1.8332,3.9208,2.4392,3.4698,2.8088,4.2192,5.4172,5.1008,5.6085
2012-07-31,-2.0999,0.9975,-3.3138,-1.7659,-2.2102,-3.9127,-0.4999,-0.7852,-1.0227,-0.9613,-2.6468,-0.3034,-1.3357,0.4514,-3.7815,-2.126,0.1576,0.4596,0.2218,-1.1339,1.3732,2.505,1.408,1.1006,-1.7322
2012-08-31,2.6657,0.4943,3.9644,2.7338,3.3079,1.8351,2.3952,2.8523,3.2465,4.3852,5.1324,3.5245,4.6121,4.2119,3.495,4.2001,3.8785,2.5858,3.6481,6.3422,2.0822,2.5384,1.5463,0.539,6.445
2012-09-30,4.5721,5.6121,4.2545,4.6007,4.5853,4.8735,3.5214,3.3649,4.0298,4.0098,2.9193,1.6791,1.5771,3.1368,3.8869,1.7469,1.839,2.4552,2.4032,3.3558,1.7873,2.5854,3.5857,3.2924,5.4383
2012-10-31,-5.0157,-4.9578,-3.7223,-3.2182,-1.31,-5.4922,-1.9242,-1.2179,-1.5287,-1.1499,-3.899,0.373,-0.4359,1.0094,-0.2073,-1.2341,0.1537,-0.5801,0.2642,1.5562,-3.3013,-1.4005,-2.592,-0.383,3.3179
2012-11-30,0.086,1.1317,0.688,-0.1937,1.1906,-0.4389,-0.2859,1.031,0.5451,2.2333,2.8835,2.6373,2.5113,2.0912,-0.1656,3.005,2.851,-0.0505,1.0858,0.5712,1.218,0.5135,-0.1378,-0.2926,-1.5414
2012-12-31,0.2639,3.3582,4.3236,4.5318,4.3839,3.5808,3.3975,3.0134,3.792,5.1677,2.3782,3.7883,2.3897,2.8549,3.6393,2.0756,2.323,2.8551,3.8898,3.4605,-0.9557,0.3057,1.5409,2.3104,7.2489
2013-01-31,6.5747,4.9321,5.5631,5.6109,5.5677,7.391,5.7957,7.5427,6.6609,5.1371,5.2756,6.488,6.2127,7.1309,7.6621,7.2488,6.5956,6.6681,8.3211,9.1309,3.6126,5.8335,5.6,6.7356,7.3615
2013-02-28,-1.9645,0.6075,-0.0344,1.7514,1.5188,0.9567,1.1367,0.9336,1.857,0.7071,0.4269,1.2721,0.487,2.6138,1.9255,0.5247,1.1008,1.6982,1.1717,2.618,1.1784,1.2274,1.9792,2.2329,0.6953
2013-03-31,7.7941,5.7277,5.1135,4.1721,4.401,5.2075,5.236,3.992,4.3381,4.8275,4.4385,4.5204,5.2829,3.6034,5.1462,3.6184,4.0834,4.2198,5.5273,6.2938,3.9569,3.293,3.6318,4.8642,3.3327
2013-04-30,0.4011,-0.5768,-0.9859,-0.7784,0.5791,-0.909,-1.9797,-1.2725,-1.2785,1.5704,-1.9029,0.1505,-0.7109,-0.8356,-1.775,1.1011,1.1205,-0.6672,1.9277,0.904,2.303,1.3019,1.8478,1.635,2.7605
2013-05-31,7.7388,4.6231,3.5717,6.5535,4.2678,5.3385,4.5862,5.6779,4.6122,7.8774,3.0211,5.8934,4.1347,5.0238,3.9285,4.1705,3.1459,1.5315,3.5833,4.5173,1.2043,2.557,1.3823,3.3372,8.9338
2013-06-30,-1.0192,-0.6152,1.7794,1.0997,0.3103,1.8782,-0.1974,-0.3761,-0.8545,-1.0906,-0.4871,-0.9808,-1.5247,-0.7612,-0.1758,-2.0416,-2.51,-1.2367,-1.5531,-1.2432,-2.3098,-0.3357,0.1531,-0.3341,-2.8837
2013-07-31,6.9319,10.555,7.3033,8.9501,7.4394,6.9894,6.3373,6.385,7.0166,8.093,8.2928,7.6337,5.7981,7.738,9.0022,8.0176,4.6352,6.5184,7.9794,5.0203,5.9978,4.2681,4.6444,4.6924,7.1844
2013-08-31,-2.3217,-2.536,-2.3048,-3.7353,-3.1512,-0.5681,-0.6886,-3.1632,-3.944,-3.6975,-1.6534,-2.024,-3.4983,-4.6876,-3.8865,-1.6955,-2.0919,-3.1385,-2.4045,-4.3789,-1.4845,-2.5292,-3.5744,-3.6714,-4.5134
2013-09-30,7.2942,7.5884,7.1963,6.9327,5.8445,6.8252,6.1363,7.5391,6.0436,5.5432,5.7374,5.8356,5.8569,5.5928,4.2874,5.5387,5.7379,5.1904,5.6465,3.3946,4.3089,2.6355,2.5945,2.5619,2.2688
2013-10-31,-0.739,0.7764,2.1975,4.0429,2.87,0.6633,1.5231,1.2683,3.8146,4.2497,3.3835,3.4728,3.7265,4.2349,5.5606,2.1451,3.6554,2.806,4.6422,6.1959,4.8861,4.3822,5.4352,3.2953,3.7175
2013-11-30,7.7434,5.3439,5.7074,7.1859,4.9367,6.4781,3.6126,3.311,2.8899,5.7144,2.7704,3.2757,3.7207,2.5847,3.9181,2.2359,2.3322,0.8498,-0.4431,3.7551,3.1878,3.5527,1.6052,1.9314,6.2891
2013-12-31,1.6088,3.6044,2.509,1.2559,1.501,2.8395,0.3287,3.5485,1.8065,0.8336,1.6469,3.8949,2.9865,3.6152,2.3866,3.1418,3.5541,2.8176,3.2868,3.4234,2.593,2.3791,3.5924,2.3356,1.8527
2014-01-31,3.2675,-2.4428,-2.2922,-3.596,-3.1752,0.1207,-2.1841,-5.261,-3.9542,-6.2469,-0.3567,-2.9986,-4.1643,-2.6369,-2.2983,-2.5783,-3.3434,-0.8152,-5.059,-3.0156,-4.0348,-2.5045,-3.5102,-4.4332,-4.1117
2014-02-28,4.6905,4.0772,3.9063,5.8009,4.5226,4.8235,3.1074,6.0029,5.0177,4.0957,6.6358,4.5408,4.5552,6.9644,4.1514,5.9804,6.279,4.8088,5.4186,5.4397,5.1051,5.1728,2.9857,4.258,2.4437
2014-03-31,-4.3988,0.7966,0.3539,0.8661,1.3924,-4.1372,0.0844,1.4743,1.1256,2.5457,-4.6875,-0.0162,0.605,1.3672,1.917,-2.2404,-0.47,0.209,1.964,5.1469,-1.4273,0.4986,2.2111,3.8416,3.5796
2014-04-30,-8.5952,-6.5028,-5.379,-3.3099,-4.2455,-6.7967,-3.3685,-3.0005,-1.8995,-1.9624,-5.681,-1.5937,-2.0868,-1.4688,-3.1019,-3.0452,-0.9478,0.1289,0.1196,-0.5501,1.5398,-0.0731,1.4137,1.925,-2.1791
2014-05-31,-2.7099,-0.742,-0.6314,-0.585,-0.3132,-0.4401,0.2627,1.466,-0.5565,-0.3647,1.2433,0.4539,2.5203,0.594,1.7474,2.7405,1.6332,3.3027,1.1566,1.6349,3.1845,1.5127,2.3498,1.8439,1.2388
2014-06-30,5.6882,10.1586,3.581,4.1741,3.8144,7.526,6.5626,5.7216,4.9122,5.8045,6.2082,5.3507,3.7615,4.965,5.0388,4.5285,3.7798,3.9543,3.9478,3.625,1.1359,1.2916,2.564,3.2655,3.4557
2014-07-31,-9.2607,-7.5266,-6.5266,-4.3079,-4.9873,-5.0242,-6.6461,-5.4496,-6.2596,-5.848,-5.4705,-5.4971,-6.12,-6.4442,-4.2765,-2.3915,-4.4172,-3.1894,-3.7503,-3.8087,-1.6618,-0.8785,-0.4256,-2.716,-1.4254
2014-08-31,2.9355,4.6341,2.8737,4.4624,3.4066,5.5697,5.2829,3.8959,4.6173,5.2244,6.3988,4.1871,4.6362,5.5168,4.5515,6.1773,4.7651,4.9797,4.0481,4.6271,4.8826,4.4484,2.1838,2.6307,5.1222
2014-09-30,-7.0453,-4.2417,-7.2076,-5.78,-5.602,-4.9962,-4.2516,-5.4237,-5.0798,-7.9107,-2.9935,-5.5827,-4.7437,-6.6219,-6.9912,-3.2009,-3.2606,-4.2563,-4.5451,-4.714,-0.6074,-0.8983,-1.6526,-3.855,-0.2175
2014-10-31,6.2621,7.0908,5.7929,7.2509,4.3991,8.3606,6.5875,6.248,5.3694,4.2247,5.8786,5.5072,3.8243,4.088,3.9068,4.043,0.5491,3.3711,3.6884,-0.3144,2.283,2.8195,2.0152,0.185,1.5011
2014-11-30,0.2015,0.6734,-1.827,-1.2612,-2.6107,1.6146,-0.331,-0.477,-0.9908,-0.9115,2.7658,2.7462,-0.3833,0.1903,0.0401,3.3009,2.902,3.5197,0.7125,-1.8721,3.5515,3.7097,3.3115,-0.0309,1.0042
2014-12-31,6.0012,7.0639,5.4269,4.3534,3.8594,0.9829,2.9053,2.7994,2.7155,2.9699,1.7988,0.84,0.5259,1.593,0.3583,0.5099,-0.2291,0.406,0.8361,0.7172,-1.2368,-1.4056,-0.1989,1.0104,2.1234
2015-01-31,-3.5068,-6.5388,-4.9784,-5.091,-5.0432,-1.2307,-4.909,-4.3431,-4.446,-7.0946,-0.5831,-1.509,-3.8467,-4.6629,-5.2849,-1.179,-2.3421,-1.0922,-1.5434,-3.7405,-0.8353,-2.6449,-4.1877,-4.099,-7.57
2015-02-28,4.1648,6.7002,6.4212,5.1146,5.9324,7.4649,8.9569,6.4773,5.4782,4.9398,7.3006,7.9359,8.6395,6.0563,5.7,7.6343,6.929,8.0318,5.5284,7.3378,5.9661,6.0165,6.6734,4.0288,5.8128
2015-03-31,-0.8501,2.989,1.7009,1.8305,1.2099,3.186,2.5136,0.9025,2.7807,1.3385,0.5411,1.1372,1.6435,1.1549,1.0122,1.0077,0.5538,1.2875,-0.5572,-0.4773,-1.0453,-2.0999,-2.2961,-1.7547,-1.6099
2015-04-30,-3.9431,-2.7356,-2.7999,-2.0565,-0.5592,-3.9124,-2.4785,-2.7793,0.0211,-0.8274,-3.1006,-1.3492,-0.9917,-1.011,-0.4171,-1.5829,-0.1486,-1.1854,-1.6378,0.4603,0.2214,1.1071,1.4294,2.8452,1.7763
2015-05-31,3.6122,4.7494,0.4012,-0.1646,0.4206,2.8908,4.7682,2.9322,1.2534,-0.0165,4.4006,2.2313,2.887,2.0129,0.6682,2.1767,1.4021,2.6144,1.4924,-0.063,1.5755,0.6504,1.2418,0.5754,1.6744
2015-06-30,4.7587,2.1082,2.3638,2.2,1.8549,1.2554,1.2444,-0.2584,-0.2746,1.4226,1.2921,0.2174,-1.154,-1.9694,-0.2246,-1.456,-0.2786,-2.1547,-2.373,0.1809,-0.4802,-3.3668,-1.6853,-3.4155,-0.6416
2015-07-31,-5.3647,-1.2835,-4.7556,-5.5627,-6.4634,-0.1855,-1.3585,-0.8221,-4.0367,-4.7288,1.8617,0.2663,-3.3357,-3.5355,-6.5832,2.4568,0.2528,-0.198,0.9187,-2.0577,3.1311,3.5654,0.1147,0.07,0.5948
2015-08-31,-8.699,-6.812,-4.807,-3.5715,-1.1871,-10.0152,-5.4307,-3.5161,-4.9397,-4.1872,-8.0939,-5.4838,-3.5791,-5.3645,-2.5317,-7.979,-5.1599,-4.7488,-3.3161,-5.5864,-5.9184,-6.5664,-5.6437,-5.3381,-7.6108
2015-09-30,-8.6475,-9.2214,-5.8452,-3.9761,-5.6706,-9.5359,-5.1069,-5.1944,-2.6878,-5.2908,-6.1627,-4.2329,-5.1436,-6.0203,-5.4693,-5.7578,-3.9871,-4.3814,-2.9676,-4.3026,-1.7,-2.703,-1.8387,-1.8219,-5.6887
2015-10-31,6.4383,6.5469,5.4488,5.3867,4.4463,3.0215,7.0943,6.4877,5.3875,5.2016,4.1126,6.3451,7.4104,4.9525,7.0792,5.8912,7.101,7.451,2.3116,6.3845,8.5501,8.8143,8.5874,6.2188,7.5433
2015-11-30,5.3323,4.6671,3.0765,3.1959,2.3467,8.0647,2.4142,2.9979,5.0765,4.9512,2.0072,1.9772,0.7963,3.0258,2.434,1.081,0.7801,0.9557,1.4321,1.0031,0.0862,0.3173,-0.5096,0.0735,3.2175
2015-12-31,-3.7031,-5.3195,-4.7841,-5.2387,-4.5602,-3.0445,-4.5184,-5.0064,-5.7966,-6.4423,-2.7449,-4.5434,-4.6804,-5.8146,-8.9761,-3.2762,-3.0779,-4.4603,-5.4659,-6.482,-1.3923,-0.5798,-2.2773,-2.0681,-4.3376
2016-01-31,-13.5071,-14.1333,-9.3779,-6.5383,-7.5123,-17.6701,-6.4384,-8.2496,-6.7586,-8.2723,-11.7711,-6.9369,-6.8914,-6.6348,-6.9584,-9.8271,-6.8471,-6.4723,-5.9656,-8.6069,-6.0194,-3.524,-4.1199,-3.4909,-11.9572
2016-02-29,-3.2078,0.4082,0.0619,-1.5609,0.43,-1.4068,0.5961,1.8084,1.413,0.2083,-0.2667,1.4523,2.3766,0.9676,1.5905,1.0853,1.87,0.1069,0.8521,-1.9498,0.2648,-0.3285,1.3535,0.0754,-6.3144
2016-03-31,3.7167,8.3681,6.3073,6.853,6.5273,8.5956,7.0926,8.6171,7.2457,8.4359,5.6993,7.4959,7.8786,10.2703,11.6886,8.0647,7.5757,9.5151,8.7062,9.546,6.5164,6.3831,6.5163,7.5104,7.4437
2016-04-30,3.117,2.588,2.8722,1.7559,5.779,4.5758,0.132,0.0011,2.6206,3.6975,1.1893,-0.4228,1.6005,3.3709,4.5772,1.9888,0.4683,1.8491,1.762,5.1963,-0.7147,-1.0364,2.5925,2.5397,7.1789
2016-05-31,1.0273,2.3475,1.4442,-0.7619,-1.4665,3.3482,1.9646,0.6871,2.2273,1.2927,3.5164,1.6282,0.6008,0.8648,0.9713,3.3021,1.8064,4.5514,1.2782,2.1895,1.6604,2.1426,2.1844,-0.4558,1.8589
2016-06-30,-4.2772,-1.4498,-0.7261,0.8838,0.7554,-0.3631,1.3384,-0.9139,-1.6961,0.0062,0.8241,-2.3727,-0.0795,-0.8383,-1.8496,-0.7961,-1.2335,-1.2791,0.3003,-4.6546,0.0702,-0.0234,2.4846,1.1387,-6.5575
2016-07-31,4.7272,5.9955,6.8474,4.8806,5.5088,8.0686,6.3271,5.865,4.7479,6.4452,7.0001,5.1755,6.4832,4.3018,6.1749,5.1292,4.1222,3.1396,2.247,6.3589,5.1821,3.5444,1.7121,1.0956,4.42
2016-08-31,2.8986,2.4245,4.5573,4.0926,3.3058,0.136,3.2393,2.1658,3.104,3.1357,-1,2.4605,3.641,1.9508,1.7482,1.1067,0.6354,2.113,-0.7087,5.8929,-0.7159,-0.3645,0.3912,1.3718,4.5917
2016-09-30,11.6858,2.6541,4.3608,3.0316,1.8848,5.3587,1.5328,0.9925,0.9436,0.8769,-0.2334,0.5053,0.328,1.4179,1.3483,-0.4787,-0.2294,1.1186,-0.0633,-0.3255,0.5453,0.2302,0.9629,-2.2558,0.2218
2016-10-31,-11.1254,-9.1117,-6.9084,-3.5834,-3.0558,-9.9171,-6.7859,-5.6638,-2.6078,-4.6477,-4.758,-4.5667,-3.0793,-2.9313,-3.5177,-3.6957,-1.9217,-0.8778,-2.0776,-0.5223,-2.3749,-1.9498,-1.3236,-0.6008,2.3855
2016-11-30,7.2185,9.2838,13.6333,13.8537,13.572,9.4871,10.0119,13.0835,15.8953,14.6382,5.7479,8.6702,10.0278,13.4117,17.2883,3.7343,7.0129,7.2794,6.9797,16.6082,1.0556,3.8112,4.3656,6.3619,14.1398
2016-12-31,1.4093,3.8606,2.4963,8.0093,4.3956,-2.6609,1.2823,2.4077,4.5315,4.0358,0.6007,1.7577,1.7716,2.0166,1.6442,0.1169,0.1463,1.1218,1.909,2.0497,1.2329,1.3318,1.5779,4.6035,4.1845
2017-01-31,1.8952,-3.9144,-0.1916,-1.8426,-0.145,2.546,1.7825,-0.5274,-2.035,-0.0511,2.2613,1.8432,1.4569,-0.1151,1.0046,3.1317,3.7093,1.5364,1.6845,1.5836,3.4037,2.4546,-0.6825,1.1467,-0.2862
2017-02-28,2.8459,1.6132,2.2794,0.463,-1.3146,5.919,-0.0673,0.6226,1.5659,1.0858,3.9237,1.5013,1.1162,1.0796,0.3981,3.9105,2.6427,3.0538,1.8282,2.8293,4.7372,3.0569,2.6336,3.231,4.5126
2017-03-31,1.9593,3.2491,2.3729,0.685,0.3213,3.7536,0.3967,-0.7483,-0.6225,-2.0372,1.4034,-0.23,0.8983,-0.7896,-2.2596,0.6959,0.0073,0.5657,-0.2201,-3.4481,1.4383,0.3279,-0.5868,-1.177,-3.1122
2017-04-30,3.8406,0.3716,0.8077,2.2856,0.2914,3.6384,1.2831,1.0098,1.6225,0.392,1.9455,1.0871,1.4077,-0.2066,-2.2245,1.8732,1.5734,0.1876,-0.3246,-0.8654,1.9205,1.9084,0.8835,-0.7722,-0.7601
2017-05-31,-1.9875,-3.8028,-1.5728,-2.4877,-3.3489,0.3287,-0.75,-2.3938,-4.1175,-4.2705,1.6143,-0.834,-2.5361,-1.9627,-4.2279,1.6218,-0.5932,0.2422,-0.1903,-3.0146,2.8893,2.1743,0.8519,-0.5429,-2.4049
2017-06-30,9.4758,8.8023,4.7934,3.8381,4.3485,6.1147,2.907,3.2326,3.0004,4.0952,2.4993,2.085,2.7464,2.5114,3.2395,1.5006,1.6377,1.2275,2.4713,3.9228,-0.451,0.2256,-0.4655,1.7052,5.2688
2017-07-31,-0.8108,-2.8201,-0.801,-0.8005,-0.2382,-0.0707,0.6592,1.0639,1.3408,2.3299,0.7932,0.5463,1.4574,0.0499,2.6142,1.6712,1.1914,1.1218,2.8886,1.9761,2.5623,2.2453,1.4927,2.1881,2.2896
2017-08-31,-0.9,-0.0852,-1.8355,-2.0149,-1.5454,-0.8322,-1.1412,-1.8939,-3.0978,-3.8965,0.7953,-1.8586,-1.9729,-0.9424,-3.2061,0.901,0.1535,-0.315,-1.728,-2.4956,2.111,0.0712,-0.622,-0.0249,-1.6783
2017-09-30,7.1923,5.849,10.0218,9.7705,9.1039,5.6939,6.5072,8.756,9.3012,6.9507,2.4036,4.6011,7.0008,6.7982,5.5792,3.0275,3.7843,4.6703,3.4049,5.6489,1.0474,1.2862,3.6556,2.8143,5.0913
2017-10-31,-2.9851,-2.5199,2.9561,-0.0093,0.9073,0.2457,1.4941,0.2272,-0.044,0.8648,2.3892,1.906,1.4219,0.535,3.3494,2.6216,3.2391,1.9136,-0.4299,2.0043,4.2284,0.7849,2.1606,1.2073,4.2464
2017-11-30,1.4022,4.5252,2.5637,2.0916,3.861,2.1676,3.2668,2.3744,2.2007,1.4171,3.8463,3.4775,3.6682,3.3907,3.6887,4.7855,4.8332,4.3053,3.2237,4.8384,3.2246,2.4267,4.6506,2.8034,2.4165
2017-12-31,1.4033,0.0926,-0.4749,-1.3835,0.2164,0.0668,2.4431,-1.9439,-0.1032,0.1966,1.021,-0.1446,0.3904,-1.3191,0.4002,0.4199,0.7703,0.6324,1.1674,3.5384,1.0423,1.4506,1.5447,1.1786,1.2048
2018-01-31,3.5172,2.9971,2.4151,2.7465,0.5313,2.8132,2.3933,2.9965,2.2074,2.1157,5.0764,3.7257,3.4016,3.6353,2.4584,5.055,5.6247,4.6011,3.3897,1.6835,8.0568,5.3436,5.0716,4.2437,6.0404
2018-02-28,-2.2115,-1.9706,-4.1962,-3.2021,-3.8367,-4.0882,-2.0116,-3.9999,-3.6871,-3.9764,-2.9375,-3.5351,-5.1369,-4.0985,-4.6276,-3.2593,-4.9482,-3.4788,-4.5931,-4.7199,-1.3619,-4.9429,-5.2129,-5.6357,-1.9848
2018-03-31,2.973,-0.9147,0.6012,2.7967,2.4923,2.0508,0.4668,1.1741,1.3443,0.9736,2.1376,1.168,-0.9456,1.6383,0.431,-0.4648,0.1997,-0.1661,0.7823,0.2994,-2.8051,-3.9862,-1.2294,-1.6646,-4.6468
2018-04-30,0.0982,4.6808,0.7233,1.1595,0.9816,0.1011,1.3596,0.887,0.8587,4.5123,-0.1966,0.2978,-1.6556,1.3182,-0.0078,-0.0105,-0.721,-0.672,-0.5631,2.3362,0.2292,0.9306,1.4465,0.6463,-0.1038
2018-05-31,14.2749,10.4853,7.5027,6.5421,6.3579,8.6613,6.4566,6.982,7.1675,3.7877,6.0957,5.2862,4.6834,5.5146,4.6801,4.1052,4.5945,2.5715,1.8185,1.5536,4.4338,2.2007,0.8348,0.4198,-1.5966
2018-06-30,3.7192,2.9695,0.3867,1.0875,1.7622,1.1741,4.4922,-0.2058,-1.1675,1.1497,-0.261,0.7789,0.1733,-0.1167,-1.3386,1.575,1.3577,-0.4636,-1.0625,-0.49,0.8912,1.3903,-0.0493,0.5174,-2.3551
2018-07-31,-0.9501,-0.8755,1.1665,-0.1875,-0.039,1.153,4.1003,3.7919,0.5728,2.8081,1.1896,2.6966,2.0645,2.4132,-0.326,2.35,3.1178,2.4557,1.4976,2.9162,2.9916,5.2508,3.4844,3.4879,5.6014
2018-08-31,4.4539,8.304,2.6452,1.7252,2.7105,7.5869,5.0613,4.1281,2.1804,2.5775,6.6075,4.9521,2.9448,2.4864,3.9437,7.386,3.1503,-0.6231,0.9273,-1.042,6.2181,1.952,1.9118,0.6381,1.3578
